variant,date,actual_breakout_entry,close,rsi,momentum_7d,volume_rel_20,distance_sma200,sma50_slope_5d
rsi40_mom7_high5,2020-01-17,False,169.59,70.90771255396899,0.1718490878938641,0.5433085115250431,-0.07290455738558976,0.010251251948873108
rsi40_mom7_high5,2020-01-18,False,174.06,73.01580076221447,0.220360372993059,0.2585045772786825,-0.04541072127813839,0.012513877578572696
rsi40_mom7_high5,2020-02-05,False,204.0,76.26548295981574,0.1761314499855866,0.6478776573615428,0.1691499162539063,0.03686990900105647
rsi40_mom7_high5,2020-02-06,False,212.95,79.24027860301376,0.15388783527499306,0.8295886515814366,0.22088746679753668,0.0422712078166001
rsi40_mom7_high5,2020-02-07,False,223.22,82.02442251943819,0.2419049738511183,0.7735174101832554,0.2795441745687586,0.048539136270468575
rsi40_mom7_high5,2020-02-08,False,223.37,82.06226184081999,0.21727520435967307,0.4886447282450568,0.2799843218108766,0.05465574846169807
rsi40_mom7_high5,2020-02-11,False,237.98,80.87265146103158,0.2642371440713982,0.692144323784597,0.362361319426157,0.06406653343325841
rsi40_mom7_high5,2020-02-12,False,266.49,86.06545128740714,0.30632352941176477,1.5715757704103814,0.5229836283117566,0.06890551100143938
rsi40_mom7_high5,2020-02-13,False,268.42,86.3358924881318,0.2604836816154028,1.1460306558085396,0.5315225360671219,0.07422230122654216
rsi40_mom7_high5,2020-02-14,False,286.27,88.54936918767643,0.2824567691067108,0.4639710557293335,0.6298567762005722,0.08068056323338979
rsi40_mom7_high5,2021-08-05,False,2829.35,73.99222430274936,0.18714650151888956,0.49877729287032513,0.30007889569915047,0.007920281914814309
rsi40_mom7_high5,2021-08-06,False,2892.98,75.495786781994,0.1741466780307641,0.2532523142797145,0.32434348296503934,0.011029406977062006
rsi40_mom7_high5,2021-08-07,False,3163.09,80.61821110127453,0.24838775880713904,0.274709083783784,0.44206898870552025,0.018739551487509498
rsi40_mom7_high5,2022-03-28,True,3334.47,71.18485005502046,0.1533648325193353,0.4543042923855891,-0.04413656354156148,0.010968149354382506
rsi40_mom7_high5,2022-04-01,False,3456.48,70.08936357089286,0.11350289129069147,0.2625693828409479,-0.009674020850171217,0.008609384325461544
rsi40_mom7_high5,2023-01-06,True,1268.84,59.159195113766316,0.05816028688182806,0.2651971681357934,-0.08657795325115425,0.0012527289960140298
rsi40_mom7_high5,2023-01-09,False,1320.02,67.07814041517753,0.08760886223005859,0.9042173399741709,-0.0516323064606643,0.0067400357271154565
rsi40_mom7_high5,2023-01-10,False,1335.56,69.158600864816,0.09994152576572413,0.38390279590718723,-0.04085036232215833,0.009908940012810286
rsi40_mom7_high5,2023-01-11,False,1389.24,75.02888602892202,0.10578346625913371,0.43033418584715566,-0.0028289928956123367,0.012865823453219294
rsi40_mom7_high5,2023-01-12,False,1416.05,77.3478962325606,0.132043041698644,1.105651097055794,0.015616780007457809,0.015784981194130854
rsi40_mom7_high5,2023-01-13,False,1451.78,80.01202074421501,0.14417893509031887,0.45501868508181675,0.04027115064724596,0.01862199275344012
rsi40_mom7_high5,2023-01-14,False,1550.06,85.17638545198572,0.22637150497650205,0.6004417505364006,0.10907470616918591,0.02135469263197165
rsi40_mom7_high5,2023-01-16,False,1576.85,86.2879577449215,0.19456523386009295,0.31480390628499544,0.1243794245232368,0.02523655286105564
rsi40_mom7_high5,2023-01-20,False,1658.25,80.10682893246879,0.14221851795726637,0.2850337749032399,0.17430108725798865,0.027144823996867462
rsi40_mom7_high5,2023-10-24,True,1785.28,72.72115346446685,0.1405790805243925,2.1173409985681864,0.00014263102362566116,0.003394698561620224
rsi40_mom7_high5,2023-10-25,False,1787.58,72.90255556348677,0.14319517545262106,0.47166293131992987,0.0016064207522441531,0.005805326170163161
rsi40_mom7_high5,2023-10-26,False,1803.57,74.18768979611208,0.15061755173909708,0.791393069222625,0.010725179639130555,0.007919407319855631
rsi40_mom7_high5,2023-11-01,False,1847.74,75.12085121670185,0.033654437843341434,0.48187062367299105,0.03869605739423343,0.012432292604723783
rsi40_mom7_high5,2023-11-09,False,2121.3,83.91405319067057,0.17764293763982897,1.5941011849906097,0.19442201036038487,0.018423012383637527
rsi40_mom7_high5,2024-11-06,True,2724.27,61.016214229448266,0.024870587173082104,2.0410025321143843,-0.07900863009147197,0.0053974182089220335
rsi40_mom7_high5,2024-11-07,False,2897.65,67.56126076104806,0.15222041958931776,1.6353951469045134,-0.019979329483091557,0.009125006895650989
rsi40_mom7_high5,2024-11-08,False,2964.09,69.66317124018155,0.1807853338485501,0.8679286041993148,0.0028940600124545135,0.012766069389086976
rsi40_mom7_high5,2024-11-10,False,3186.07,75.49202963330535,0.296958767712705,0.5923563198979853,0.07808146455604192,0.020111457314512915
rsi40_mom7_high5,2024-11-11,False,3375.78,79.34748000267632,0.40833541927409267,1.281674281264296,0.1418484700804028,0.023305628966008074
rsi40_mom7_high5,2024-11-21,False,3359.9,66.28745264123839,0.09835111669020358,0.7215223300575428,0.1357704006956666,0.023313606559546285
rsi40_mom7_high5,2024-11-25,False,3414.72,66.37096664540084,0.06403756687782969,0.3758012756350928,0.15151462218067802,0.03637106186709027
rsi40_mom7_high5,2024-11-27,False,3657.63,70.3118953245951,0.19054175455042577,0.28440785931741863,0.2310209484215675,0.03688642823700006
rsi40_mom7_high5,2024-12-04,False,3843.33,70.54051392433323,0.050770580949959454,0.8076797837539478,0.28328281168064406,0.041065959619466685
rsi40_mom7_high5,2025-05-13,True,2679.88,81.95411391977714,0.4748439787348795,0.35225555242089923,-0.008176103701459936,0.02924995762462923
rsi40_mom7_high5,2025-06-10,True,2816.5,67.1300706139388,0.08534390739220732,1.185290178573573,0.05977045142496151,0.045761698199809464
rsi40_mom7_high5,2026-01-06,True,3295.59,68.54809241231482,0.1094693679681662,0.5843875941177006,-0.08726234399307764,0.0019207979396462793
rsi40_mom7_high5,2026-01-13,False,3323.38,64.75244995747667,0.008432480982160984,0.677278663037175,-0.08629739862487107,0.010497647033403723
rsi40_mom7_high5,2026-01-14,False,3354.82,66.12372687092977,0.05976042759126132,0.9907575877900168,-0.07881569211693162,0.011425757225470123
rsi40_mom7_high5,2026-08-17,True,1911.94,56.60937915220985,0.021641089214722298,0.5306269438502533,-0.04797028438771889,0.016880965162540562
rsi40_mom7_high5,2026-08-18,False,1916.72,57.40701245697323,0.01914160534263476,0.24991201458854317,-0.04371885957117816,0.017285172280703254
rsi40_mom7_high5,2026-08-19,False,2251.69,82.15850417174099,0.1992447765486609,3.486671574780466,0.12395706122533312,0.021249541967206742
rsi40_mom7_high5,2026-08-20,False,2326.35,84.34250285232517,0.23439332275643232,1.9368793398316573,0.16105589882625715,0.025703330775141087
rsi40_mom7_high5,2026-08-21,False,2515.8,88.26725372908037,0.33789971336038427,2.098779854407965,0.2550737308423594,0.03122397548219502
rsi40_65_mean7,2017-02-01,True,10.72,61.04685813146917,0.01611374407582944,0.2126104849194732,-0.005819480188263615,0.02492691183258966
rsi40_65_mean7,2017-02-10,False,11.43,63.33125039977801,0.04003639672429471,0.3005119025368488,0.06707245916790772,0.037683458944863135
rsi40_65_mean7,2018-05-07,True,752.42,63.41569963194995,0.12333348262940236,0.6133763253949418,0.1363868058789086,0.037851752067784794
rsi40_65_mean7,2018-05-14,True,726.9,57.274904030284915,-0.03391722708061984,0.21631212474714068,0.07379659332158783,0.031043583325578883
rsi40_65_mean7,2019-03-27,True,139.08,56.30464199513452,0.0025228861817920833,0.4122320856994015,-0.09182712980348706,0.02225603868465975
rsi40_65_mean7,2020-01-19,True,166.75,64.75235781172817,0.1374488403819918,0.22549167771635958,-0.08210167065752894,0.011779414881733175
rsi40_65_mean7,2020-05-07,True,212.47,62.94168107682831,0.03025747951316493,0.28878480748864654,0.22294710855921962,0.056084522029947736
rsi40_65_mean7,2023-01-06,True,1268.84,59.159195113766316,0.05816028688182806,0.2651971681357934,-0.08657795325115425,0.0012527289960140298
rsi40_65_mean7,2023-11-20,True,2022.55,61.2780187404175,-0.015306793119732709,0.2710776870509273,0.13387024102317913,0.01831592285169248
rsi40_65_mean7,2024-11-06,True,2724.27,61.016214229448266,0.024870587173082104,2.0410025321143843,-0.07900863009147197,0.0053974182089220335
rsi40_65_mean7,2025-05-29,True,2631.68,64.97458293634952,-0.012647304897219547,0.25078966666283975,-0.023399314281354555,0.05071379283348709
rsi40_65_mean7,2025-06-11,True,2772.39,63.95059758539855,0.06259701732801326,0.469585199542526,0.04440138338853328,0.04647973497404534
rsi40_65_mean7,2025-06-12,False,2643.8,55.6724494666745,0.09458709746867933,0.27196793864892754,-0.0026853333029538407,0.04529431386065963
rsi40_65_mean7,2026-01-13,True,3323.38,64.75244995747667,0.008432480982160984,0.677278663037175,-0.08629739862487107,0.010497647033403723
rsi40_65_mean7,2026-01-15,False,3317.98,63.0294340911374,0.06883355345810638,0.5565055122367724,-0.08995256040565436,0.01122444977455861
rsi40_65_mean7,2026-07-28,True,1919.9,58.17682597199675,-0.0047174701918091255,0.21681209731332074,-0.09784241770713697,0.013799512323345198
rsi40_65_mean7,2026-08-05,False,1907.29,55.72690059138248,-0.0006235328638497517,0.21717537327381442,-0.08033177471583353,0.00794514694731796
rsi40_65_mean7,2026-08-17,False,1911.94,56.60937915220985,0.021641089214722298,0.5306269438502533,-0.04797028438771889,0.016880965162540562
rsi40_65_mean7,2026-08-18,False,1916.72,57.40701245697323,0.01914160534263476,0.24991201458854317,-0.04371885957117816,0.017285172280703254
rsi40_mean7,2017-02-01,True,10.72,61.04685813146917,0.01611374407582944,0.2126104849194732,-0.005819480188263615,0.02492691183258966
rsi40_mean7,2017-02-04,False,11.41,70.92461604837264,0.07844990548204156,0.7773568682480272,0.05861832216882212,0.029928967428967557
rsi40_mean7,2017-02-08,False,11.41,67.15884402145558,0.06436567164179108,0.7678243371751583,0.06310125550301637,0.03821952924726135
rsi40_mean7,2017-02-10,False,11.43,63.33125039977801,0.04003639672429471,0.3005119025368488,0.06707245916790772,0.037683458944863135
rsi40_mean7,2017-02-14,False,13.14,78.46771971557573,0.14161598609904447,3.1616729464061866,0.22859426936508598,0.04596885392164807
rsi40_mean7,2017-02-15,False,12.98,75.20605854047163,0.13759859772129723,0.7733850848933022,0.21335626682620412,0.04951311765652644
rsi40_mean7,2017-02-16,False,12.89,73.35888481379303,0.1696914700544465,0.3029259370833788,0.20443651246017147,0.05083461300680048
rsi40_mean7,2017-02-17,False,12.75,70.45976403681722,0.11548556430446189,0.26352437511961124,0.19035393190241878,0.05076031717782903
rsi40_mean7,2018-05-03,True,775.51,71.61990046759124,0.17323751891074135,0.46839802995781965,0.18793984705567435,0.003179446066632119
rsi40_mean7,2018-05-07,False,752.42,63.41569963194995,0.12333348262940236,0.6133763253949418,0.1363868058789086,0.037851752067784794
rsi40_mean7,2018-05-14,True,726.9,57.274904030284915,-0.03391722708061984,0.21631212474714068,0.07379659332158783,0.031043583325578883
rsi40_mean7,2019-03-27,True,139.08,56.30464199513452,0.0025228861817920833,0.4122320856994015,-0.09182712980348706,0.02225603868465975
rsi40_mean7,2019-04-02,False,164.69,75.85282418230905,0.23566926770708285,3.798237744632896,0.0865015264393143,0.02242065490805123
rsi40_mean7,2019-04-03,False,161.33,71.10564335183746,0.15997986770204187,4.001027716018588,0.06645813013195379,0.022420908046028698
rsi40_mean7,2019-04-04,False,157.65,66.21764578530113,0.14687909209951977,0.5879447157384068,0.04429043396179555,0.024239030557917873
rsi40_mean7,2019-04-05,False,166.08,71.11598552909543,0.16278092837639146,0.318599293127398,0.10122183373857796,0.02765092543258829
rsi40_mean7,2019-04-07,False,174.84,75.19087219285302,0.23824362606232308,0.2004316536202988,0.16229984331155722,0.03275819726975837
rsi40_mean7,2019-04-08,False,180.74,77.58639591873866,0.2818439716312058,1.1546041010353911,0.20326841094205994,0.0337176053702577
rsi40_mean7,2019-04-10,False,177.55,72.24107863408915,0.10053926734023433,0.7753297653760802,0.18737047095573445,0.030778829156701493
rsi40_mean7,2020-01-15,True,166.29,70.7352442673671,0.18271692745376944,1.050578830597526,-0.09712049361105102,0.004172469732023787
rsi40_mean7,2020-01-17,False,169.59,70.90771255396899,0.1718490878938641,0.5433085115250431,-0.07290455738558976,0.010251251948873108
rsi40_mean7,2020-01-18,False,174.06,73.01580076221447,0.220360372993059,0.2585045772786825,-0.04541072127813839,0.012513877578572696
rsi40_mean7,2020-01-19,False,166.75,64.75235781172817,0.1374488403819918,0.22549167771635958,-0.08210167065752894,0.011779414881733175
rsi40_mean7,2020-02-05,False,204.0,76.26548295981574,0.1761314499855866,0.6478776573615428,0.1691499162539063,0.03686990900105647
rsi40_mean7,2020-02-06,False,212.95,79.24027860301376,0.15388783527499306,0.8295886515814366,0.22088746679753668,0.0422712078166001
rsi40_mean7,2020-02-07,False,223.22,82.02442251943819,0.2419049738511183,0.7735174101832554,0.2795441745687586,0.048539136270468575
rsi40_mean7,2020-02-08,False,223.37,82.06226184081999,0.21727520435967307,0.4886447282450568,0.2799843218108766,0.05465574846169807
rsi40_mean7,2020-02-11,False,237.98,80.87265146103158,0.2642371440713982,0.692144323784597,0.362361319426157,0.06406653343325841
rsi40_mean7,2020-02-12,False,266.49,86.06545128740714,0.30632352941176477,1.5715757704103814,0.5229836283117566,0.06890551100143938
rsi40_mean7,2020-02-13,False,268.42,86.3358924881318,0.2604836816154028,1.1460306558085396,0.5315225360671219,0.07422230122654216
rsi40_mean7,2020-02-14,False,286.27,88.54936918767643,0.2824567691067108,0.4639710557293335,0.6298567762005722,0.08068056323338979
rsi40_mean7,2020-02-15,False,264.92,73.26246471439944,0.18601423646863946,0.7795525206993659,0.5059404553235864,0.08575525907416504
rsi40_mean7,2020-05-07,True,212.47,62.94168107682831,0.03025747951316493,0.28878480748864654,0.22294710855921962,0.056084522029947736
rsi40_mean7,2021-08-05,False,2829.35,73.99222430274936,0.18714650151888956,0.49877729287032513,0.30007889569915047,0.007920281914814309
rsi40_mean7,2021-08-06,False,2892.98,75.495786781994,0.1741466780307641,0.2532523142797145,0.32434348296503934,0.011029406977062006
rsi40_mean7,2021-08-07,False,3163.09,80.61821110127453,0.24838775880713904,0.274709083783784,0.44206898870552025,0.018739551487509498
rsi40_mean7,2022-03-28,True,3334.47,71.18485005502046,0.1533648325193353,0.4543042923855891,-0.04413656354156148,0.010968149354382506
rsi40_mean7,2022-04-01,False,3456.48,70.08936357089286,0.11350289129069147,0.2625693828409479,-0.009674020850171217,0.008609384325461544
rsi40_mean7,2023-01-06,True,1268.84,59.159195113766316,0.05816028688182806,0.2651971681357934,-0.08657795325115425,0.0012527289960140298
rsi40_mean7,2023-01-09,False,1320.02,67.07814041517753,0.08760886223005859,0.9042173399741709,-0.0516323064606643,0.0067400357271154565
rsi40_mean7,2023-01-10,False,1335.56,69.158600864816,0.09994152576572413,0.38390279590718723,-0.04085036232215833,0.009908940012810286
rsi40_mean7,2023-01-11,False,1389.24,75.02888602892202,0.10578346625913371,0.43033418584715566,-0.0028289928956123367,0.012865823453219294
rsi40_mean7,2023-01-12,False,1416.05,77.3478962325606,0.132043041698644,1.105651097055794,0.015616780007457809,0.015784981194130854
rsi40_mean7,2023-01-13,False,1451.78,80.01202074421501,0.14417893509031887,0.45501868508181675,0.04027115064724596,0.01862199275344012
rsi40_mean7,2023-01-14,False,1550.06,85.17638545198572,0.22637150497650205,0.6004417505364006,0.10907470616918591,0.02135469263197165
rsi40_mean7,2023-01-16,False,1576.85,86.2879577449215,0.19456523386009295,0.31480390628499544,0.1243794245232368,0.02523655286105564
rsi40_mean7,2023-01-18,False,1510.83,71.11627670383197,0.08752267426794491,0.583862106451474,0.07365436818635107,0.028433277434615434
rsi40_mean7,2023-01-20,False,1658.25,80.10682893246879,0.14221851795726637,0.2850337749032399,0.17430108725798865,0.027144823996867462
rsi40_mean7,2023-01-25,False,1612.54,67.14198103255144,0.06732061184911609,0.2291099855758436,0.13363881651746334,0.026247613863792374
rsi40_mean7,2023-10-24,True,1785.28,72.72115346446685,0.1405790805243925,2.1173409985681864,0.00014263102362566116,0.003394698561620224
rsi40_mean7,2023-10-25,False,1787.58,72.90255556348677,0.14319517545262106,0.47166293131992987,0.0016064207522441531,0.005805326170163161
rsi40_mean7,2023-10-26,False,1803.57,74.18768979611208,0.15061755173909708,0.791393069222625,0.010725179639130555,0.007919407319855631
rsi40_mean7,2023-11-01,False,1847.74,75.12085121670185,0.033654437843341434,0.48187062367299105,0.03869605739423343,0.012432292604723783
rsi40_mean7,2023-11-09,False,2121.3,83.91405319067057,0.17764293763982897,1.5941011849906097,0.19442201036038487,0.018423012383637527
rsi40_mean7,2023-11-10,False,2078.57,77.004091657917,0.13350165779600398,0.2745349633744911,0.16958399633083188,0.021202792288951278
rsi40_mean7,2023-11-13,False,2053.99,72.54365423394032,0.08009233940515736,0.3841437098705025,0.15409071101632965,0.028297016787510287
rsi40_mean7,2023-11-15,False,2059.38,67.30677174596958,0.09028821922449759,0.46213004330156515,0.1563477137766236,0.026374453792887387
rsi40_mean7,2023-11-20,False,2022.55,61.2780187404175,-0.015306793119732709,0.2710776870509273,0.13387024102317913,0.01831592285169248
rsi40_mean7,2024-11-06,True,2724.27,61.016214229448266,0.024870587173082104,2.0410025321143843,-0.07900863009147197,0.0053974182089220335
rsi40_mean7,2024-11-07,False,2897.65,67.56126076104806,0.15222041958931776,1.6353951469045134,-0.019979329483091557,0.009125006895650989
rsi40_mean7,2024-11-08,False,2964.09,69.66317124018155,0.1807853338485501,0.8679286041993148,0.0028940600124545135,0.012766069389086976
rsi40_mean7,2024-11-10,False,3186.07,75.49202963330535,0.296958767712705,0.5923563198979853,0.07808146455604192,0.020111457314512915
rsi40_mean7,2024-11-11,False,3375.78,79.34748000267632,0.40833541927409267,1.281674281264296,0.1418484700804028,0.023305628966008074
rsi40_mean7,2024-11-12,False,3247.21,71.17541383240149,0.3405814452737963,1.2055633165051924,0.0981423301638007,0.023818045794871567
rsi40_mean7,2024-11-13,False,3191.45,67.90883731731978,0.17148814177743033,0.7035729231409615,0.0793978100344408,0.024037287976466093
rsi40_mean7,2024-11-21,False,3359.9,66.28745264123839,0.09835111669020358,0.7215223300575428,0.1357704006956666,0.023313606559546285
rsi40_mean7,2024-11-25,False,3414.72,66.37096664540084,0.06403756687782969,0.3758012756350928,0.15151462218067802,0.03637106186709027
rsi40_mean7,2024-11-27,False,3657.63,70.3118953245951,0.19054175455042577,0.28440785931741863,0.2310209484215675,0.03688642823700006
rsi40_mean7,2024-12-04,False,3843.33,70.54051392433323,0.050770580949959454,0.8076797837539478,0.28328281168064406,0.041065959619466685
rsi40_mean7,2025-05-12,True,2495.83,78.29046314900906,0.37122215202043773,0.5578141417361171,-0.07587598973582255,0.02425600056888433
rsi40_mean7,2025-05-13,False,2679.88,81.95411391977714,0.4748439787348795,0.35225555242089923,-0.008176103701459936,0.02924995762462923
rsi40_mean7,2025-05-21,False,2551.73,69.61349105441124,-0.022441778945795687,0.35855759026616685,-0.05545168558174873,0.03562308412313442
rsi40_mean7,2025-05-29,False,2631.68,64.97458293634952,-0.012647304897219547,0.25078966666283975,-0.023399314281354555,0.05071379283348709
rsi40_mean7,2025-06-10,True,2816.5,67.1300706139388,0.08534390739220732,1.185290178573573,0.05977045142496151,0.045761698199809464
rsi40_mean7,2025-06-11,False,2772.39,63.95059758539855,0.06259701732801326,0.469585199542526,0.04440138338853328,0.04647973497404534
rsi40_mean7,2025-06-12,False,2643.8,55.6724494666745,0.09458709746867933,0.27196793864892754,-0.0026853333029538407,0.04529431386065963
rsi40_mean7,2026-01-06,True,3295.59,68.54809241231482,0.1094693679681662,0.5843875941177006,-0.08726234399307764,0.0019207979396462793
rsi40_mean7,2026-01-13,False,3323.38,64.75244995747667,0.008432480982160984,0.677278663037175,-0.08629739862487107,0.010497647033403723
rsi40_mean7,2026-01-14,False,3354.82,66.12372687092977,0.05976042759126132,0.9907575877900168,-0.07881569211693162,0.011425757225470123
rsi40_mean7,2026-01-15,False,3317.98,63.0294340911374,0.06883355345810638,0.5565055122367724,-0.08995256040565436,0.01122444977455861
rsi40_mean7,2026-07-28,True,1919.9,58.17682597199675,-0.0047174701918091255,0.21681209731332074,-0.09784241770713697,0.013799512323345198
rsi40_mean7,2026-08-05,False,1907.29,55.72690059138248,-0.0006235328638497517,0.21717537327381442,-0.08033177471583353,0.00794514694731796
rsi40_mean7,2026-08-17,False,1911.94,56.60937915220985,0.021641089214722298,0.5306269438502533,-0.04797028438771889,0.016880965162540562
rsi40_mean7,2026-08-18,False,1916.72,57.40701245697323,0.01914160534263476,0.24991201458854317,-0.04371885957117816,0.017285172280703254
rsi40_mean7,2026-08-19,False,2251.69,82.15850417174099,0.1992447765486609,3.486671574780466,0.12395706122533312,0.021249541967206742
rsi40_mean7,2026-08-20,False,2326.35,84.34250285232517,0.23439332275643232,1.9368793398316573,0.16105589882625715,0.025703330775141087
rsi40_mean7,2026-08-21,False,2515.8,88.26725372908037,0.33789971336038427,2.098779854407965,0.2550737308423594,0.03122397548219502
rsi40_mean7,2026-08-22,False,2422.0,77.86082599459539,0.2876540453177665,0.2670501754370216,0.2077021579099494,0.03461646515289063
rsi40_65_high7,2017-02-01,True,10.72,61.04685813146917,0.01611374407582944,0.2126104849194732,-0.005819480188263615,0.02492691183258966
rsi40_65_high7,2019-03-27,True,139.08,56.30464199513452,0.0025228861817920833,0.4122320856994015,-0.09182712980348706,0.02225603868465975
rsi40_65_high7,2023-01-06,True,1268.84,59.159195113766316,0.05816028688182806,0.2651971681357934,-0.08657795325115425,0.0012527289960140298
rsi40_65_high7,2024-11-06,True,2724.27,61.016214229448266,0.024870587173082104,2.0410025321143843,-0.07900863009147197,0.0053974182089220335
rsi40_65_high7,2026-01-13,True,3323.38,64.75244995747667,0.008432480982160984,0.677278663037175,-0.08629739862487107,0.010497647033403723
rsi40_65_high7,2026-08-17,True,1911.94,56.60937915220985,0.021641089214722298,0.5306269438502533,-0.04797028438771889,0.016880965162540562
rsi40_65_high7,2026-08-18,False,1916.72,57.40701245697323,0.01914160534263476,0.24991201458854317,-0.04371885957117816,0.017285172280703254
rsi40_high7,2017-02-01,True,10.72,61.04685813146917,0.01611374407582944,0.2126104849194732,-0.005819480188263615,0.02492691183258966
rsi40_high7,2017-02-04,False,11.41,70.92461604837264,0.07844990548204156,0.7773568682480272,0.05861832216882212,0.029928967428967557
rsi40_high7,2017-02-14,False,13.14,78.46771971557573,0.14161598609904447,3.1616729464061866,0.22859426936508598,0.04596885392164807
rsi40_high7,2018-05-03,True,775.51,71.61990046759124,0.17323751891074135,0.46839802995781965,0.18793984705567435,0.003179446066632119
rsi40_high7,2019-03-27,True,139.08,56.30464199513452,0.0025228861817920833,0.4122320856994015,-0.09182712980348706,0.02225603868465975
rsi40_high7,2019-04-02,False,164.69,75.85282418230905,0.23566926770708285,3.798237744632896,0.0865015264393143,0.02242065490805123
rsi40_high7,2019-04-05,False,166.08,71.11598552909543,0.16278092837639146,0.318599293127398,0.10122183373857796,0.02765092543258829
rsi40_high7,2019-04-07,False,174.84,75.19087219285302,0.23824362606232308,0.2004316536202988,0.16229984331155722,0.03275819726975837
rsi40_high7,2019-04-08,False,180.74,77.58639591873866,0.2818439716312058,1.1546041010353911,0.20326841094205994,0.0337176053702577
rsi40_high7,2020-01-15,True,166.29,70.7352442673671,0.18271692745376944,1.050578830597526,-0.09712049361105102,0.004172469732023787
rsi40_high7,2020-01-17,False,169.59,70.90771255396899,0.1718490878938641,0.5433085115250431,-0.07290455738558976,0.010251251948873108
rsi40_high7,2020-01-18,False,174.06,73.01580076221447,0.220360372993059,0.2585045772786825,-0.04541072127813839,0.012513877578572696
rsi40_high7,2020-02-05,False,204.0,76.26548295981574,0.1761314499855866,0.6478776573615428,0.1691499162539063,0.03686990900105647
rsi40_high7,2020-02-06,False,212.95,79.24027860301376,0.15388783527499306,0.8295886515814366,0.22088746679753668,0.0422712078166001
rsi40_high7,2020-02-07,False,223.22,82.02442251943819,0.2419049738511183,0.7735174101832554,0.2795441745687586,0.048539136270468575
rsi40_high7,2020-02-08,False,223.37,82.06226184081999,0.21727520435967307,0.4886447282450568,0.2799843218108766,0.05465574846169807
rsi40_high7,2020-02-11,False,237.98,80.87265146103158,0.2642371440713982,0.692144323784597,0.362361319426157,0.06406653343325841
rsi40_high7,2020-02-12,False,266.49,86.06545128740714,0.30632352941176477,1.5715757704103814,0.5229836283117566,0.06890551100143938
rsi40_high7,2020-02-13,False,268.42,86.3358924881318,0.2604836816154028,1.1460306558085396,0.5315225360671219,0.07422230122654216
rsi40_high7,2020-02-14,False,286.27,88.54936918767643,0.2824567691067108,0.4639710557293335,0.6298567762005722,0.08068056323338979
rsi40_high7,2021-08-05,False,2829.35,73.99222430274936,0.18714650151888956,0.49877729287032513,0.30007889569915047,0.007920281914814309
rsi40_high7,2021-08-06,False,2892.98,75.495786781994,0.1741466780307641,0.2532523142797145,0.32434348296503934,0.011029406977062006
rsi40_high7,2021-08-07,False,3163.09,80.61821110127453,0.24838775880713904,0.274709083783784,0.44206898870552025,0.018739551487509498
rsi40_high7,2022-03-28,True,3334.47,71.18485005502046,0.1533648325193353,0.4543042923855891,-0.04413656354156148,0.010968149354382506
